workclass,education,marital_status,occupation,relationship,race,gender,native_country,age,fnlwgt,educational_num,capital_gain,capital_loss,hours_per_week
3,11,2,3,0,1,1,2,43,116379,9,0,0,60
3,15,2,9,0,4,1,38,36,141584,10,0,0,50
6,10,2,9,5,4,0,38,43,344519,16,0,0,40
1,12,2,9,0,4,1,38,62,194276,14,7688,0,40
1,9,2,9,0,4,1,38,54,220054,13,0,1902,40
3,11,2,3,0,4,1,38,58,220896,9,0,0,40
3,8,4,12,1,4,1,38,26,263444,11,14344,0,40
3,14,2,9,0,4,1,38,53,203967,15,0,1887,40
1,11,0,0,1,4,0,38,65,200764,9,0,0,16
3,12,2,12,0,4,1,38,39,188069,14,15024,0,50
3,9,2,3,0,4,1,38,52,102828,13,0,0,40
3,15,2,13,0,4,1,38,43,207392,10,3103,0,70
6,9,2,9,0,4,1,38,61,140851,13,0,0,40
5,8,2,4,0,4,1,38,32,38158,11,7298,0,70
3,9,2,9,5,4,0,38,40,171888,13,0,0,24
3,11,6,3,1,4,1,38,48,148995,9,14084,0,45
3,9,4,0,1,4,0,38,49,47403,13,0,0,40
3,9,2,9,0,4,1,38,29,271710,13,0,0,50
0,9,2,3,0,4,1,38,47,231797,13,0,1977,55
3,14,3,2,1,4,1,17,65,444725,15,0,0,48
3,9,6,2,1,4,1,38,58,244605,13,0,0,40
3,14,2,9,5,4,0,38,38,212252,15,0,0,50
1,9,2,9,0,4,1,38,29,194869,13,0,0,55
3,9,2,11,0,4,1,38,35,278442,13,7298,0,48
6,15,0,7,4,4,0,38,33,162705,10,0,0,99
4,15,2,7,5,4,0,38,38,116608,10,0,0,20
3,9,2,3,0,4,1,38,48,182655,13,0,0,40
3,9,2,3,5,4,0,38,29,42881,13,0,0,40
5,11,2,3,0,4,1,38,39,189922,9,0,0,60
3,11,2,2,0,4,1,38,50,114758,9,0,0,40
3,12,2,9,5,4,0,38,37,183739,14,0,0,8
3,12,2,9,0,1,1,38,31,173473,14,0,0,45
3,15,2,3,0,4,1,38,53,95647,10,0,0,50
3,12,2,9,0,4,1,38,36,196123,14,0,0,43
3,9,2,3,0,4,1,38,28,216178,13,0,0,50
0,11,2,3,0,4,1,38,54,278076,9,5178,0,40
0,15,2,0,0,4,1,38,57,239486,10,7688,0,45
3,11,2,11,0,4,1,38,57,220986,9,0,0,40
4,14,2,9,0,4,1,38,72,199233,15,0,2377,35
3,15,2,9,0,4,1,38,46,169711,10,0,0,40
3,9,2,9,0,4,1,38,42,106159,13,0,0,40
1,15,2,0,0,4,1,38,53,177063,10,0,0,40
3,9,2,11,0,4,1,38,35,129573,13,15024,0,45
4,14,2,9,0,4,1,38,49,125892,15,0,0,40
3,14,2,9,0,4,1,38,45,259412,15,99999,0,50
0,9,2,0,0,4,1,38,49,207540,13,0,0,40
3,11,2,3,0,2,1,38,39,430336,9,7688,0,45
4,14,2,9,0,4,1,4,39,210610,15,0,0,31
3,11,2,2,0,4,1,38,39,166193,9,0,0,40
3,9,2,9,0,4,1,38,47,156926,13,0,0,40
3,15,2,3,0,4,1,38,39,312271,10,0,0,50
3,12,2,3,0,4,1,38,45,192360,14,0,1902,50
4,15,2,11,0,4,1,38,47,337825,10,0,0,45
3,11,4,9,1,4,1,38,27,239130,9,0,2444,40
3,4,2,2,0,3,1,25,42,233366,3,3103,0,40
3,9,4,9,1,4,1,38,28,66893,13,0,1564,50
3,9,2,11,0,4,1,38,50,193720,13,7688,0,40
3,15,2,3,0,4,1,38,49,196360,10,0,0,46
3,9,2,11,0,4,1,38,36,398931,13,0,1902,40
4,14,2,3,0,4,1,38,61,103575,15,99999,0,40
3,15,2,2,0,4,1,38,36,321274,10,0,0,40
3,11,2,11,0,4,1,38,39,27408,9,7298,0,50
3,9,2,9,0,4,1,38,33,110592,13,0,0,50
3,15,0,2,4,4,1,38,48,172822,10,15020,0,48
3,12,2,11,0,4,1,38,45,196707,14,0,0,50
5,11,2,7,5,4,0,38,57,69905,9,15024,0,40
5,9,2,11,0,4,1,38,46,214627,13,0,1977,45
3,12,0,9,4,4,0,38,52,251908,14,0,2547,40
3,11,2,3,0,4,1,38,57,161642,9,0,0,45
1,12,2,3,0,4,1,38,47,153536,14,0,0,37
3,15,2,2,0,4,1,38,41,192602,10,0,0,40
3,9,2,9,0,4,1,38,61,328881,13,0,1902,40
1,7,2,10,0,4,1,38,28,205903,12,0,0,45
3,9,2,2,0,4,1,38,38,187870,13,0,0,40
3,10,2,9,0,4,1,38,56,364899,16,7688,0,65
3,9,2,3,0,4,1,38,35,207819,13,15024,0,50
3,15,2,11,0,4,1,38,39,77146,10,0,0,55
3,9,2,9,0,4,1,38,37,105044,13,0,0,40
3,11,2,6,0,4,1,38,47,145636,9,0,0,40
4,9,6,3,1,4,1,38,85,155981,13,0,0,40
4,9,2,11,0,4,1,38,71,45741,13,20051,0,30
6,12,2,9,0,4,1,38,39,105803,14,0,0,48
4,11,2,7,0,4,1,38,77,29702,9,0,0,35
3,9,2,3,0,4,1,38,34,209768,13,15024,0,60
3,11,2,13,0,2,1,38,33,89360,9,5178,0,55
3,9,2,11,0,4,1,38,42,228320,13,5178,0,45
3,11,2,2,0,4,1,38,38,236391,9,0,0,45
3,9,2,3,0,1,1,2,38,173858,13,7688,0,35
4,9,2,3,0,4,1,38,65,410199,13,9386,0,35
3,14,2,9,0,4,1,38,48,47343,15,0,1977,70
3,7,2,12,0,4,1,38,36,186819,12,0,0,40
3,11,2,6,0,4,1,38,36,220696,9,0,0,40
3,12,2,3,0,4,1,38,50,135102,14,0,0,55
3,15,2,11,0,4,1,38,24,209417,10,7298,0,60
3,9,2,9,0,4,1,38,29,188564,13,0,1977,45
3,8,2,11,0,4,1,38,38,189922,11,0,0,50
3,9,2,3,2,4,0,11,30,100734,13,0,0,40
3,9,2,9,0,4,1,32,33,169269,13,15024,0,40
3,9,2,3,0,4,1,38,33,29144,13,0,0,55
3,11,2,9,0,4,1,38,45,103540,9,3103,0,40
3,9,2,11,0,4,1,38,26,30776,13,0,0,40
5,14,2,9,0,1,1,18,53,93449,15,0,0,40
3,15,2,3,0,4,1,38,48,97470,10,0,0,40
3,11,2,2,0,4,1,38,58,348430,9,0,0,40
5,11,2,0,0,4,1,38,66,37170,9,0,0,42
3,12,4,3,1,4,0,38,34,169583,14,0,0,50
3,15,2,2,0,4,1,38,54,297551,10,7298,0,40
3,8,2,2,5,0,0,38,34,27565,11,0,0,27
3,4,2,3,0,4,1,41,53,153064,3,7688,0,10
3,1,2,2,0,4,1,38,57,190488,7,0,0,40
0,15,2,0,0,4,1,38,51,914061,10,0,0,44
3,9,2,11,0,4,1,38,49,350759,13,0,0,60
4,10,2,9,0,4,1,38,48,49298,16,0,1902,50
1,12,2,9,0,4,1,38,51,289390,14,7298,0,40
3,15,2,3,0,4,1,38,36,219546,10,0,0,60
3,12,0,11,1,4,0,38,32,358655,14,0,0,50
3,12,6,3,1,4,0,38,55,401473,14,0,0,40
4,15,2,3,0,4,1,38,57,249072,10,99999,0,60
7,0,2,14,0,4,1,38,64,285742,6,0,0,50
5,12,2,11,0,4,1,38,63,130221,14,0,0,60
1,9,2,10,0,4,1,38,43,67243,13,0,0,45
3,9,2,11,0,4,1,38,27,203776,13,7688,0,45
5,11,2,2,0,4,1,38,41,171351,9,0,0,50
1,12,2,3,0,4,1,38,40,329341,14,0,0,35
6,14,4,9,1,4,0,38,29,103389,15,4787,0,40
3,11,2,8,5,4,0,38,47,91972,9,0,0,35
5,1,2,11,0,4,1,38,59,275236,7,0,0,70
3,8,2,3,0,4,1,38,35,158592,11,3103,0,50
3,9,2,9,0,4,1,38,41,510072,13,0,0,40
3,11,2,3,0,4,1,8,54,178839,9,0,1848,40
3,12,2,9,0,4,1,38,33,219619,14,15024,0,40
3,7,2,3,0,4,1,38,52,249196,12,0,0,55
3,15,2,9,0,4,1,38,43,346189,10,0,0,40
3,9,2,2,0,4,1,38,48,56071,13,0,0,40
3,7,2,9,0,2,1,38,34,233729,12,0,0,50
0,14,2,9,0,4,1,38,53,172898,15,0,0,60
3,8,2,12,0,4,1,38,47,182655,11,0,0,52
3,15,2,12,0,4,1,38,44,45363,10,0,0,44
6,8,2,12,0,4,1,38,51,152810,11,0,0,40
3,11,2,11,0,4,1,38,51,173987,9,0,0,48
5,9,2,11,5,4,0,38,33,234976,13,0,0,40
1,12,4,9,1,4,1,38,36,187411,14,0,0,50
3,9,2,11,0,4,1,38,48,368561,13,0,1902,37
3,9,2,6,0,4,1,38,61,197286,13,0,0,40
3,9,2,3,0,4,1,38,43,159549,13,0,1902,40
4,1,2,11,0,4,1,31,44,277788,7,0,0,60
1,12,2,9,0,4,1,38,35,160728,14,0,0,45
5,11,2,4,0,4,1,38,47,185859,9,3103,0,60
6,11,2,2,0,4,1,38,51,48358,9,3103,0,52
3,9,2,3,0,4,1,38,40,240698,13,0,0,50
3,11,2,6,0,4,1,38,36,238802,9,0,0,48
3,11,2,2,0,4,1,38,43,383670,9,0,1902,40
0,12,2,9,0,4,1,38,54,147629,14,7298,0,35
3,15,2,9,0,4,1,29,45,293628,10,0,0,50
0,11,0,3,1,4,1,38,37,239409,9,0,0,40
4,9,4,7,1,4,0,38,37,593246,13,0,0,50
3,15,2,7,5,4,0,38,36,30269,10,7298,0,32
3,9,2,9,0,4,1,38,29,231148,13,0,0,50
3,15,2,3,0,4,1,38,53,184176,10,0,0,50
3,12,2,9,5,4,0,38,40,276759,14,0,0,60
3,2,2,13,0,4,1,38,32,108256,8,0,0,60
5,9,2,2,0,4,1,5,40,167678,13,0,0,40
3,15,2,2,0,4,1,38,30,30101,10,0,0,40
1,12,0,3,1,4,1,38,46,232220,14,0,0,50
3,9,2,11,0,4,1,38,32,132767,13,0,0,50
5,5,2,4,0,4,1,38,62,147393,4,0,0,40
3,9,2,9,0,4,1,38,65,228182,13,0,0,40
3,12,2,11,0,4,1,38,70,132670,14,9386,0,4
4,10,2,9,0,4,1,38,38,98360,16,0,0,50
3,12,2,3,0,4,1,38,34,49325,14,0,0,40
3,15,4,9,3,4,0,38,19,142738,10,14084,0,20
3,15,2,13,0,4,1,38,32,269355,10,5178,0,50
4,11,2,2,0,4,1,38,32,190290,9,0,0,40
3,9,0,9,4,4,0,38,52,287454,13,0,0,40
1,7,2,10,0,4,1,38,37,130805,12,0,0,99
3,14,2,9,0,4,1,38,35,166497,15,0,1902,60
1,9,5,9,4,2,0,22,58,185072,13,0,0,40
3,9,2,3,0,4,1,38,36,171393,13,0,1887,40
6,11,2,10,0,4,1,38,44,369131,9,0,0,40
3,11,2,2,0,4,1,38,66,147766,9,0,0,40
4,9,2,11,0,4,1,38,32,233727,13,7688,0,60
3,12,2,9,0,4,1,38,42,212894,14,0,0,23
5,9,2,2,2,4,1,38,39,107302,13,0,0,35
6,12,2,9,0,4,1,38,59,136819,14,0,0,8
6,9,2,3,0,4,1,38,57,170108,13,0,1902,40
1,7,2,2,0,3,1,38,38,326701,12,0,0,40
1,12,0,9,4,4,0,38,39,170263,14,0,0,30
3,11,2,2,0,4,1,38,42,143069,9,0,0,60
3,15,2,2,0,4,1,38,53,117674,10,7298,0,40
3,7,5,0,4,4,0,38,45,202560,12,0,0,40
3,15,2,9,0,4,1,38,69,144056,10,0,0,40
3,8,6,9,4,4,0,38,71,187703,11,11678,0,38
3,15,4,2,1,4,1,38,47,70554,10,0,0,40
3,9,2,2,0,4,1,38,28,31801,13,0,1887,50
3,8,2,9,5,4,0,38,38,215392,11,7298,0,45
3,9,2,9,0,4,1,38,53,816750,13,0,0,72
3,9,2,3,0,4,1,38,36,127961,13,0,0,50
3,15,4,11,1,4,1,38,47,85109,10,13550,0,45
3,11,2,13,0,4,1,38,55,248841,9,0,0,45
3,11,2,3,0,4,1,38,37,385251,9,0,0,40
3,11,2,5,0,4,1,38,36,102729,9,0,0,45
4,15,2,2,0,4,1,38,48,216214,10,3103,0,40
3,8,2,11,0,4,1,38,31,356410,11,99999,0,40
3,15,2,2,0,4,1,38,51,150999,10,7298,0,40
3,9,2,3,0,4,1,38,39,301070,13,0,0,70
3,15,2,6,0,4,1,38,44,208606,10,0,0,40
3,9,2,2,0,4,1,38,41,266047,13,0,0,40
3,11,2,12,0,4,1,38,52,176124,9,0,0,40
0,15,2,2,0,4,1,38,42,32627,10,7688,0,45
3,15,2,2,0,4,1,30,43,222596,10,0,0,45
3,9,2,11,0,4,1,38,40,110862,13,0,0,50
3,11,2,2,0,4,1,38,40,98211,9,0,0,40
3,11,2,2,0,4,1,38,30,179747,9,0,0,45
3,9,4,9,1,2,0,38,46,195416,13,0,0,44
3,11,2,3,0,4,1,38,45,54098,9,0,0,45
3,11,2,11,0,4,1,38,34,174789,9,0,0,45
0,9,2,10,0,4,1,38,45,391585,13,7688,0,50
3,9,2,12,0,1,1,39,40,320451,13,0,0,40
3,11,2,5,0,4,1,38,58,168887,9,0,0,40
3,9,2,11,0,4,1,38,55,254711,13,0,0,20
3,11,2,2,5,4,0,38,53,217201,9,0,0,45
3,8,2,10,0,4,1,38,43,288829,11,0,1902,42
1,12,4,3,1,4,0,38,44,339346,14,10520,0,60
3,9,2,0,0,4,1,38,42,38389,13,0,0,40
5,10,6,3,1,4,0,38,62,116626,16,0,0,40
1,12,2,9,5,4,0,38,46,110110,14,0,0,65
3,7,0,3,1,4,1,38,44,230478,12,0,0,60
3,8,2,6,0,4,1,38,59,105745,11,0,0,45
3,11,4,6,1,2,1,38,40,200766,9,14344,0,40
3,9,2,3,0,4,1,38,35,107164,13,0,0,50
3,9,2,3,0,4,1,38,31,206046,13,0,0,45
5,11,3,2,1,1,1,18,46,135339,9,0,0,45
4,14,2,9,0,4,1,38,53,162381,15,15024,0,45
3,15,2,9,5,4,0,38,34,195890,10,0,0,40
3,9,5,11,1,4,1,38,48,165484,13,0,0,65
0,15,2,0,0,4,1,38,40,90737,10,0,1887,40
3,9,2,11,0,4,1,38,34,379798,13,0,0,60
3,1,2,2,0,1,1,29,25,72887,7,0,0,40
6,9,2,9,0,4,1,38,56,270859,13,0,1902,48
3,12,2,3,0,4,1,38,45,125892,14,0,1977,60
7,11,2,14,5,4,0,38,58,99131,9,7298,0,40
3,15,2,0,3,4,0,38,36,218729,10,0,0,30
3,15,2,3,0,4,1,38,40,374764,10,0,0,45
3,11,2,5,0,4,1,38,59,192845,9,0,0,40
3,12,2,9,0,4,1,38,35,151835,14,99999,0,50
3,11,2,3,0,4,1,38,55,125147,9,0,0,45
3,11,2,6,0,4,1,38,52,62834,9,0,0,20
0,12,0,3,4,4,0,38,41,348059,14,0,0,40
3,11,2,12,5,4,0,38,28,108706,9,0,0,40
3,8,2,13,0,4,1,38,43,575172,11,3103,0,32
3,7,2,12,0,4,1,38,46,189123,12,7298,0,40
3,0,2,13,0,4,1,38,58,84231,6,0,0,50
3,7,2,3,0,4,1,10,51,332489,12,0,0,55
3,8,2,2,0,4,1,38,53,96062,11,0,0,40
5,9,2,9,0,4,1,38,34,136204,13,0,1902,32
7,14,2,14,5,4,0,38,32,161309,15,15024,0,50
3,9,2,3,0,4,1,38,41,192225,13,0,0,40
3,15,2,5,0,4,1,38,45,353824,10,0,0,40
3,11,2,2,0,4,1,38,30,250804,9,0,0,40
5,14,2,9,0,2,1,38,36,278553,15,15024,0,75
1,9,2,3,0,4,1,38,38,202027,13,0,0,40
3,9,2,9,2,4,1,38,37,186934,13,0,0,40
3,9,2,9,0,4,1,38,59,378585,13,0,0,44
3,15,4,11,1,4,1,38,22,185582,10,0,0,25
0,15,2,0,0,4,1,38,42,230438,10,0,1887,40
1,12,4,9,1,4,0,38,62,117292,14,8614,0,45
3,9,2,9,0,4,1,38,36,126675,13,0,0,45
3,10,2,9,0,4,1,38,45,382532,16,0,0,50
3,1,2,2,0,4,1,38,33,232356,7,0,0,45
6,15,2,10,0,4,1,38,45,30219,10,0,0,40
0,12,2,2,0,4,1,18,41,350387,14,0,0,60
5,11,2,3,0,4,1,38,31,283587,9,0,0,50
4,15,2,2,0,4,1,38,33,218164,10,7298,0,55
3,9,2,3,0,4,1,38,41,287581,13,7688,0,45
3,9,2,9,0,4,1,39,42,121352,13,0,0,80
3,8,2,3,5,4,0,38,39,92143,11,7688,0,55
1,12,2,9,0,4,1,38,46,364548,14,0,1977,42
3,8,2,12,0,4,1,38,38,59660,11,0,0,50
6,12,2,3,0,4,1,38,32,316589,14,0,0,40
3,11,2,3,0,4,1,38,41,184105,9,0,0,55
3,9,2,11,0,4,1,38,36,207853,13,15024,0,65
0,7,6,3,4,4,1,38,52,302661,12,13550,0,40
3,12,2,3,0,4,1,38,48,211239,14,0,2415,60
3,9,0,11,1,4,1,38,41,316820,13,0,0,40
3,15,2,2,0,4,1,38,21,145964,10,7298,0,60
1,12,2,3,0,4,1,38,57,212303,14,0,0,40
6,15,0,7,4,4,1,38,25,319303,10,0,2472,40
3,11,2,7,5,4,0,38,45,205816,9,0,0,40
3,11,2,6,0,4,1,26,32,80945,9,0,0,40
3,12,0,11,1,4,1,38,42,388725,14,0,0,50
4,8,2,4,0,4,1,38,53,158294,11,99999,0,75
3,12,6,3,3,4,1,38,55,322691,14,0,0,62
3,11,2,3,0,1,1,38,31,336543,9,0,0,45
3,12,4,9,1,4,1,39,34,344275,14,0,0,60
3,15,2,3,5,4,0,38,34,263150,10,0,0,45
6,12,4,3,1,4,0,38,45,86618,14,0,0,50
3,9,2,11,0,4,1,38,36,37522,13,15024,0,50
3,15,2,9,0,4,1,38,44,96321,10,0,0,40
3,11,2,13,0,4,1,38,39,176900,9,0,0,60
3,9,2,3,0,4,1,38,57,154368,13,0,0,50
4,14,6,9,4,4,1,38,49,131826,15,99999,0,50
3,9,5,9,1,4,1,38,32,49398,13,10520,0,40
0,12,2,12,5,4,0,38,61,91726,14,0,0,40
3,9,2,9,0,4,1,38,34,161153,13,0,0,40
3,8,2,3,5,4,0,38,30,234753,11,0,0,34
3,9,2,2,0,4,1,38,59,59469,13,0,0,50
3,11,2,2,0,2,1,38,56,36990,9,0,0,52
3,11,2,0,5,4,0,38,56,176079,9,15024,0,24
4,9,4,3,1,4,1,38,40,266047,13,0,0,65
4,15,2,9,0,2,1,13,39,285890,10,0,0,40
4,9,2,11,0,4,1,38,39,110861,13,0,0,50
7,9,2,14,0,4,1,38,67,165103,13,0,2174,50
3,9,2,13,0,4,1,38,43,176716,13,0,0,70
3,9,2,11,0,4,1,38,36,154410,13,0,1902,40
3,1,2,11,0,4,1,38,60,178312,7,0,1902,70
3,8,2,4,0,1,1,38,50,62593,11,0,0,40
3,15,4,3,1,4,0,38,38,179123,10,0,0,50
4,11,2,11,0,4,1,38,59,188877,9,0,0,50
3,15,2,2,0,4,1,38,43,311534,10,0,0,44
3,12,2,9,0,4,1,38,43,256813,14,0,1902,40
3,11,2,6,0,4,1,38,61,194956,9,0,0,40
6,15,2,3,0,4,1,38,52,21764,10,0,0,60
3,11,2,2,0,4,1,38,37,277347,9,0,0,40
3,15,3,11,3,1,0,38,57,104455,10,0,0,90
1,15,2,10,0,2,1,38,31,240504,10,0,1902,50
4,15,2,4,0,4,1,38,41,130126,10,0,0,60
3,9,2,3,0,4,1,38,31,103651,13,0,0,45
1,8,2,3,0,4,1,38,46,60751,11,0,0,40
3,9,2,11,0,4,1,38,35,107302,13,0,0,40
3,7,2,3,0,4,1,38,41,106501,12,7688,0,50
3,15,2,3,5,4,0,38,39,301628,10,0,0,40
3,11,2,2,0,4,1,38,59,140363,9,0,0,42
3,9,2,9,0,4,1,38,58,179715,13,0,0,47
3,15,2,3,0,4,1,38,55,204816,10,0,0,40
3,15,2,5,0,4,1,38,58,35520,10,7688,0,40
3,9,5,9,4,4,0,38,46,101320,13,0,0,42
3,15,2,3,0,4,1,38,40,210857,10,0,1902,50
3,12,2,9,0,3,1,18,63,76286,14,0,0,40
3,9,4,11,1,4,0,38,31,101562,13,0,0,50
5,15,2,4,0,4,1,38,52,27539,10,7688,0,72
3,11,2,3,0,4,1,38,40,144778,9,0,0,50
3,9,2,9,0,4,1,38,50,123374,13,0,0,50
3,9,2,3,0,4,1,38,51,172046,13,0,0,45
3,11,2,2,0,4,1,38,53,185283,9,0,0,45
3,15,0,11,1,4,0,38,74,147558,10,7262,0,30
5,12,5,9,1,4,1,38,63,124015,14,0,0,40
3,12,2,9,0,4,1,38,46,105253,14,0,1977,50
3,11,2,6,0,4,1,38,50,44942,9,0,1848,48
3,11,2,6,0,4,1,38,56,126677,9,3103,0,40
3,11,2,13,0,4,1,38,52,101113,9,0,0,66
3,12,2,9,0,4,1,38,29,183523,14,0,1977,40
3,15,2,2,0,4,1,38,32,200246,10,0,0,40
7,12,2,14,5,2,0,22,64,226878,14,9386,0,50
3,11,0,2,1,4,1,38,55,288907,9,4787,0,40
3,9,4,3,1,4,0,38,32,170276,13,0,0,46
1,12,2,9,0,4,1,38,54,68015,14,0,0,45
0,11,2,0,0,4,1,38,47,198223,9,0,0,40
3,15,2,3,0,4,1,38,70,177906,10,6514,0,40
3,12,2,11,0,4,1,38,48,548568,14,0,0,50
5,5,2,4,0,4,1,38,63,33487,4,0,0,70
4,9,2,11,0,4,1,38,48,196689,13,0,0,40
3,11,2,11,0,4,1,38,33,45796,9,0,0,40
3,15,2,3,0,4,1,38,48,77404,10,0,0,60
3,15,2,2,0,4,1,38,43,153132,10,0,0,40
5,9,2,3,0,4,1,38,42,64631,13,0,0,40
3,15,2,2,0,4,1,38,59,153484,10,0,0,40
3,11,4,2,1,4,1,38,41,63105,9,0,0,42
4,9,2,11,0,4,1,38,37,329980,13,15024,0,50
3,9,2,9,5,4,0,38,47,121622,13,0,0,40
3,9,2,9,0,4,1,38,38,126675,13,0,0,40
3,8,2,3,0,4,1,38,39,187693,11,0,0,45
3,12,0,3,1,4,0,38,56,41100,14,0,0,40
3,4,2,6,0,4,1,31,56,116878,3,0,0,40
3,8,2,9,0,4,1,38,29,199411,11,0,0,40
3,11,6,3,1,4,0,38,47,177087,9,0,2444,50
5,9,0,11,1,4,0,38,44,242434,13,27828,0,60
0,11,2,2,0,4,1,38,42,122215,9,0,0,48
3,15,2,3,0,4,1,38,44,429832,10,0,0,40
1,11,2,9,0,4,1,38,61,205711,9,0,0,30
0,11,2,0,0,4,1,38,59,101626,9,0,0,45
5,15,2,11,0,4,1,38,39,131808,10,7688,0,80
3,11,2,3,0,4,1,38,34,127651,9,0,0,45
3,15,2,9,5,4,0,38,57,222477,10,15024,0,8
3,15,2,2,0,4,1,38,30,111567,10,0,0,40
3,15,2,3,5,4,0,38,38,108293,10,0,0,45
1,11,2,5,5,4,0,38,38,94529,9,3103,0,50
1,11,2,0,0,4,1,38,52,181132,9,0,1887,40
3,11,2,3,0,4,1,38,53,175029,9,0,0,50
5,8,2,13,0,4,1,38,39,36989,11,0,0,70
6,15,2,3,5,4,0,38,37,159491,10,0,0,40
3,9,2,11,0,4,1,38,25,205337,13,0,0,50
1,12,2,0,2,4,0,38,50,306985,14,0,2415,50
3,9,2,11,0,4,1,38,36,143123,13,0,1902,40
3,9,0,3,4,4,1,38,50,260052,13,15020,0,40
1,15,2,10,0,4,1,38,53,237523,10,0,0,40
1,9,2,9,5,4,0,38,46,127441,13,0,0,40
3,9,2,11,0,4,1,38,37,426350,13,15024,0,40
4,11,6,3,1,4,1,38,66,74263,9,0,0,86
3,8,2,6,0,4,1,38,33,205950,11,0,0,40
3,11,0,2,1,4,0,38,46,158825,9,14344,0,40
4,12,2,11,0,4,1,38,64,51286,14,6418,0,65
3,12,2,12,0,1,1,38,43,72338,14,0,0,40
3,12,0,7,1,4,0,38,39,270557,14,0,0,50
5,14,4,9,3,4,1,38,37,156897,15,0,1564,55
5,15,2,4,0,4,1,38,44,360879,10,0,1902,80
3,15,2,2,0,4,1,38,38,187711,10,0,0,43
6,10,2,9,0,4,1,38,50,392668,16,0,0,40
3,11,4,4,1,4,1,39,56,68080,9,0,0,50
3,11,2,2,0,4,1,38,43,307767,9,0,0,40
6,10,3,9,1,4,1,38,77,267799,16,0,0,4
3,9,2,3,0,4,1,38,49,81535,13,0,0,75
3,15,5,13,1,2,0,38,35,240467,10,0,0,40
1,15,2,10,0,4,1,38,31,253456,10,0,0,40
6,9,2,10,0,4,1,38,40,385357,13,0,0,72
3,12,2,9,0,4,1,38,50,178946,14,0,0,50
3,9,2,9,0,4,1,38,36,106471,13,0,0,40
3,11,2,13,0,4,1,38,31,111567,9,0,1848,50
1,14,4,9,1,4,1,38,43,201764,15,0,0,40
6,10,2,9,0,4,1,38,64,184271,16,0,0,50
3,9,2,3,0,4,1,38,34,260560,13,0,0,50
4,15,2,3,0,4,1,38,40,214781,10,7298,0,65
3,12,0,3,4,4,1,38,44,101563,14,7430,0,45
3,11,2,13,0,4,1,38,54,32454,9,0,0,60
3,11,2,11,0,4,1,38,39,346478,9,0,0,40
3,9,2,9,0,4,1,38,54,99185,13,0,1977,40
3,15,2,13,0,4,1,38,58,82050,10,0,0,60
3,10,2,9,0,4,1,38,29,193152,16,0,0,45
3,11,2,11,0,4,1,38,45,160440,9,0,0,55
3,11,2,2,0,4,1,38,48,138342,9,0,1485,55
5,12,2,11,0,4,1,38,65,158177,14,10605,0,44
3,1,2,2,0,4,1,38,42,262243,7,0,0,35
4,11,2,11,0,4,1,38,49,182211,9,0,0,50
5,15,2,3,0,4,1,38,31,279015,10,0,1887,40
0,15,2,0,0,4,1,38,65,44807,10,0,0,48
7,15,2,14,5,4,0,39,28,195568,10,0,0,15
3,15,2,13,0,2,1,38,44,227466,10,0,0,40
1,15,2,9,0,2,1,38,36,404661,10,0,0,40
3,4,2,6,0,4,1,39,51,106151,3,0,0,44
3,15,0,11,1,4,0,38,51,196828,10,0,0,38
3,11,2,6,0,0,1,38,55,158651,9,0,0,40
3,8,2,9,0,4,1,38,24,196943,11,0,0,40
4,12,2,3,0,4,1,21,56,373593,14,0,1977,60
1,11,2,10,0,2,1,38,31,168740,9,0,0,40
3,14,2,9,0,4,1,38,63,75813,15,99999,0,60
3,11,2,2,0,4,1,38,41,127314,9,5178,0,40
3,9,2,9,0,4,1,38,57,375502,13,0,0,55
5,4,2,7,0,4,1,38,49,155659,3,0,0,40
1,9,2,3,0,4,1,38,45,375606,13,0,0,40
3,9,2,11,0,4,1,38,46,180532,13,0,0,50
1,12,2,9,0,4,1,38,47,377401,14,0,0,40
3,11,2,2,0,4,1,38,42,144594,9,0,0,40
3,11,2,11,0,4,1,38,44,187702,9,0,0,40
6,11,2,0,5,4,0,38,47,293917,9,0,0,40
3,11,2,11,0,4,1,38,61,160143,9,15024,0,45
6,12,2,3,0,4,1,38,54,180881,14,0,0,50
4,12,2,3,0,4,1,38,50,447144,14,0,0,40
3,11,2,2,0,4,1,38,40,190507,9,0,0,60
4,10,4,9,1,4,1,38,43,215458,16,99999,0,45
3,15,2,0,5,4,0,38,42,188331,10,15024,0,40
5,9,2,11,0,4,1,38,51,299119,13,0,0,50
0,15,2,10,0,4,1,38,29,114072,10,0,0,46
3,11,2,11,0,4,1,38,64,130525,9,0,0,40
3,11,2,13,0,4,1,38,58,71283,9,0,0,38
1,12,2,9,0,4,1,38,43,85440,14,0,0,45
3,9,2,6,0,4,1,1,40,222434,13,0,0,45
5,9,2,4,0,4,1,38,51,71046,13,0,0,60
0,15,2,0,0,1,1,38,39,72338,10,0,0,40
3,14,0,9,4,4,0,38,43,182521,15,15020,0,35
3,9,2,9,0,4,1,38,60,124198,13,4386,0,84
5,9,2,3,0,4,1,38,60,176360,13,0,0,50
3,9,2,2,0,4,1,38,41,338740,13,0,0,50
5,14,2,9,5,4,0,38,43,95246,15,0,0,5
3,12,2,3,0,4,1,38,37,112838,14,0,0,55
6,8,2,11,0,4,1,38,31,158688,11,0,0,40
6,10,2,9,0,4,1,38,50,143822,16,15024,0,40
